what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1368324956370
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1368324956941
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1368324957239
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1368324957429
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1368324957591
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1368324957624
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1368324957964
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1368324958041
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1368324958068
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1368324958147
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1368324958233
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1368324958491
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1368324958493
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1368324958835
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1368324959371
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1368324959472
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1368324959535
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1368324959870
error,log,,,"Unable to create editor ID org.eclipse.php.editor: The editor class could not be instantiated. This usually indicates a missing no-arg constructor or that the editor's class name was mistyped in plugin.xml.",1368324962232
opened,editor,org.eclipse.php.ui,,"org.eclipse.php.editor",1368324962288
opened,editor,org.eclipse.php.ui,,"org.eclipse.php.editor",1368324962296
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324962376
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324962764
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324963374
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324963415
activated,editor,org.eclipse.php.ui,,"org.eclipse.php.editor",1368324963449
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324963478
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324966377
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324968432
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324968605
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324968726
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324968753
activated,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.php.ui.explorer",1368324968771
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324968800
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1368324968931
opened,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1368324969939
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324970083
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324970178
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324970206
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324970224
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1368324970246
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324970355
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324971745
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324972020
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324973542
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324973702
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324973757
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324973806
activated,editor,org.eclipse.php.ui,,"org.eclipse.php.editor",1368324973824
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324973886
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324973941
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324973984
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324974007
activated,editor,org.eclipse.php.ui,,"org.eclipse.php.editor",1368324974029
closed,editor,org.eclipse.php.ui,,"org.eclipse.php.editor",1368324974030
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324974046
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324975432
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324975458
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324975567
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324975596
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324975610
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1368324975632
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324975644
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324977028
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324977133
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324977182
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324977220
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324977237
activated,editor,org.eclipse.php.ui,,"org.eclipse.php.editor",1368324977256
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324977310
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324977341
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324977372
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324977404
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1368324977430
closed,editor,org.eclipse.php.ui,,"org.eclipse.php.editor",1368324977431
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324978335
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324978622
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324980893
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324981051
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324981104
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324981112
activated,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.php.ui.explorer",1368324981140
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324981152
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324981198
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324981222
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324981239
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324981259
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1368324981288
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324981341
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324982352
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324982607
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324983613
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324983738
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324983824
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324983860
activated,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.php.ui.explorer",1368324983898
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324983930
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324984064
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324984101
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324984117
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324984133
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324984149
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1368324984165
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324984202
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324984229
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324984249
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324984266
activated,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.php.ui.explorer",1368324984284
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324985445
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324985662
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324985703
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324985764
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324985802
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324985815
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1368324985834
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324985855
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324987273
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324989951
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324990146
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324990168
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324990185
activated,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.php.ui.explorer",1368324990214
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324990222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324991619
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324991644
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324991766
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324991802
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368324991819
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1368324991844
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324991851
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368324994957
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368325007462
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368325007595
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368325007633
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368325007653
activated,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.php.ui.explorer",1368325007671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368325007682
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368325012115
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368325012205
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368325012363
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368325012423
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1368325012451
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1368325012485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368325012505
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1368325012742
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368325013956
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368325021619
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1368325046005
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368325046077
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368325052266
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1368325055207
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1368325059429
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1368325059431
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1368325059463
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1368325059463
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1368325059483
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1368325059484
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1368325059484
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1368325059484
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1368325059484
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1368325059484
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1368325059485
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1368325059485
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1368325059486
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1368325059486
stopped,bundle,org.eclipse.rse.importexport,1.2.100.v201003010830,"org.eclipse.rse.importexport",1368325059487
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1368325059487
stopped,bundle,org.eclipse.rse.files.ui,3.1.100.v201005221100,"org.eclipse.rse.files.ui",1368325059487
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1368325059488
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1368325059488
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1368325059488
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1368325059494
stopped,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1368325059494
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1368325059495
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.0.v201004290328,"org.eclipse.wst.xsl.ui",1368325059495
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.0.v201004290328,"org.eclipse.wst.xml.xpath.ui",1368325059504
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1368325059505
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1368325059505
stopped,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1368325059505
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1368325059505
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1368325059505
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.300.v201004150600,"org.eclipse.wst.jsdt.support.firefox",1368325059506
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1368325059506
stopped,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1368325059506
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1368325059506
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1368325059506
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1368325059506
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1368325059507
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1368325059507
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1368325059507
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.resources.ui",1368325059507
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1368325059507
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1368325059513
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.help.ui",1368325059517
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1368325059535
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1368325059557
stopped,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1368325059585
stopped,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1368325059749
stopped,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1368325059749
stopped,bundle,org.eclipse.dltk.console.ui,2.0.0.v20091203-1154,"org.eclipse.dltk.console.ui",1368325059749
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1368325059750
stopped,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1368325059750
stopped,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1368325060023
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1368325060024
stopped,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1368325060025
stopped,bundle,org.eclipse.rse.connectorservice.ssh,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.ssh",1368325060026
stopped,bundle,org.eclipse.rse.efs,2.1.200.v201005262000,"org.eclipse.rse.efs",1368325060027
